lack of oxygen to the blood during the infant's birth,infant methemoglobinemia,presence of an illness,blood flow across the ductus arteriosus,mixing of oxygenated and deoxygenated blood,the state of the blood vessels in the lungs,low blood flow in the lungs,thickening of the left ventricle,age of infant at disease presentation,grunting in infants,low oxygen areas equally distributed around the body,hypoxia when breathing oxygen,level of CO2 in the body,having a chest x-ray,report of having LVH,report of infant grunting,level of oxygen in the lower body,level of oxygen in the right up quadricep muscule,a document reporting high level of CO2 levels in blood,lung excessively filled with blood
0.22025574613695012,-0.34767386948383056,-0.052309765818778026,-0.23100102978291417,0.2621419122828733,0.4566700947808894,0.21157166938401734,0.4774628089986407,-0.00718851346150326,-0.11234833520871271,0.5009126187653478,-0.39291701199392387,-0.08601523122197535,0.8941191325443667,-0.016205727078107704,0.0660718566962672,0.19270521008353425,0.4359364941523364,-0.19730632284136612,-0.3972550889757624
-0.20449286207634848,0.4080430556535856,-0.6054322098595921,0.8850880187181538,0.4616139584115302,-0.1713002135510762,-0.057653958574680336,0.014097078929513979,-0.4773205367756449,-0.3719780287116792,0.9556920427170326,-0.08133216345173827,0.684433272451399,-0.11098131990314515,0.046546596198857704,0.2821796654395791,0.05870762865284514,-0.30257025520559716,0.21308055418341437,0.44548453638405566
0.2616778293184444,-0.18870896170336202,-0.3638693032099938,0.24136652770948855,-0.4543115803598759,0.2812738298579406,-0.10329158752723776,0.18028531600034192,0.4155243017139916,-0.08745336872576924,-0.9103975976392935,0.7206278192588322,-0.1039054256065157,-0.14058918917205224,0.2177698829892704,-0.24605010933186308,-1.1324168204437421,-0.35165930788739186,-0.09776053218436667,0.11560494154551923
0.5299441770717849,0.269340650474493,-0.035301794669990616,0.2667846841394387,-0.2472384446570794,-0.11804801288857482,-0.050182758006375894,-0.07845252871296401,0.03776898451138691,0.3402531510631185,-0.4005183373691481,0.3664765287968804,-0.02922971319026181,0.4155316934132807,0.05510440239324438,-0.004266865522581986,-0.5136439880719993,-0.8391352500534541,-0.5234759317956593,-0.8470784682649308
-0.4714610240051838,-0.3413644546458571,0.3315894159275207,0.03370135150471007,0.010128819281182797,-0.16627027272295192,0.2083906888445605,0.8443524543683698,0.16932529744596317,0.03795068715678884,-0.09629293170058431,0.33362156262337145,0.40130791433859114,0.03951686653295693,0.1304561868935405,0.2675259524718156,0.2671462922798695,-0.26492806575669925,0.17301820709438387,-0.20712170944653627
-0.527088256219027,-0.41960376718383746,0.5733385363101307,-0.08991244586604269,0.03231759386592818,-0.11520455254338313,-0.11591325405743046,0.19714275470402687,0.21516120758836454,0.6989879197570523,-0.03422229390025033,0.23754698631298957,0.4101903364111869,0.11574945872808229,-0.29291330493203066,-0.7674010296333318,-0.010108561184681855,0.16244393547107192,0.49550551149564764,0.4807878544867775
-0.1542056018016516,-0.6108484744754553,0.535285593493552,-0.13172733341115167,-0.14146145899460189,0.9758806508945097,0.14683621802348157,0.31014357332264525,-0.040645724070358547,0.2489075202606055,-0.8072951972715434,0.26190839941243005,-0.5037882192374235,0.016922055287754395,-0.14068349145232661,0.05153406647775158,0.38754970067165617,-0.22344011725926524,-0.5507791803517958,-0.038517407325163
0.06720491671450163,-0.26431468350797793,0.2595445825037632,0.25268341697562124,-0.1992639929809402,0.3767459822672884,0.15745043708044057,-0.27617498404342,-0.11692735364615961,0.447396314731794,-0.7915190856630078,-0.2780747612262325,0.1944288850262333,0.10982160585187073,0.647691631190755,-0.21639802681683995,0.18731377229810683,-0.11963106180736785,0.2705117364299995,-0.5326716982832643
-0.0027715665751477537,0.1965033215301677,-0.5072280759174448,-0.24697565962918214,-0.3002640659741385,-0.20034526231652916,0.13039480240256246,-0.28813769495221125,0.006734763664382054,-0.27602770190511694,0.3805381189737931,0.57090026018461,0.322900926853851,-0.1587783929613532,0.11567622383212298,0.645669260169807,-0.3133347707837761,-0.39809703510945443,0.1949526391508676,0.20124898144188974
0.1527528247804589,-0.01259972993397973,0.24376180996375166,0.3025376332759783,0.05604499454219124,0.4807959133028676,-0.08477517803681603,-0.09309639419251509,-0.13959062046409332,0.7547408566197877,-0.35418539795646703,0.3550469038157148,0.04164615575011116,-0.01503282823785787,-0.30623808760797117,-0.6401694640796833,-0.3469755009151507,0.06343552830073407,0.09187463965234093,-0.27701249223601343
-0.3600650622531061,-0.7179733123984932,0.607666006613063,-0.9007923394641751,-0.35262322320681394,0.49615632410474236,-0.3305993673930248,-0.08993825572419967,0.0565569648639222,0.5917425244719623,-0.27468593323599366,0.03860891587110335,-0.6958784317306737,0.22990904182337374,0.4944425968039746,-0.5660135537551113,-0.3946254664753442,-0.16393515828010274,-0.9592274547925834,0.12029716393728954
-0.04498965930400523,0.020285647935062615,0.033554294744382505,-0.04162918218726338,0.45910025542021016,0.07859867367216528,0.24159738491344263,0.18278431204433374,-0.26620373623189125,0.42351808991899587,0.6499895343424129,-0.18767526427885567,-0.4643509822574174,0.18672107389501447,0.03200387175487278,-0.4468959363436198,0.15974889321254795,0.11618605926276625,-0.37925121829922215,-0.10096177042813065
-0.46550663805530224,-0.2506234619522596,0.11163979695048876,-0.19955990202334514,-0.17536453390403162,0.12222136846647917,-0.5607789291038627,0.0875072437891443,0.468147981634353,0.17681018869783588,0.058587460279470316,-0.289274456156762,0.26556109953465695,0.22159719043565657,0.39269020230210766,0.029229498887914318,0.8309573397189685,0.8937707540925628,0.12522844152261448,-0.045078427541570626
0.4051124036945479,-0.06879322950492817,-0.1844842867956505,0.22186769776313447,-0.24435707739565,0.2803292567910827,-0.37050305857979626,0.41537696183195566,-0.12532771844520718,-0.18483707109284675,-0.8457044088519048,0.19969887512453416,-0.015591929526167003,0.1045641796785517,-0.07162796153864834,0.30856252159995134,-0.059191364724814316,0.09971323525012389,-0.25112700698042223,-0.27611958667541586
-0.17458602105652637,-0.20517208525875766,-0.371589792362478,-0.7459349846385948,-0.14103786060432005,0.12257227495848327,0.11293808775979855,0.06824921587597015,0.1968401640927572,-0.31536682038390285,0.009709700834122481,-0.07239001748554312,-0.5881660682361656,0.03639207488484629,-0.09133494327426438,0.4222282628467424,-0.4672806309714709,0.19057099705927272,0.18053920376622423,-0.07085995419282595
0.08293417251938184,-0.036114413949613025,-0.29009660642177876,0.10376468638830269,-0.10129016819040644,-0.2673280597092963,-0.13896429018792777,0.36002387636349237,0.2884651182306693,-0.02115739949036574,0.15872672515526548,0.007231654433041856,-0.03616617490753776,-0.035571905819138015,-0.311272287338172,0.11503738935352692,-0.07279214264628085,0.015501198951448619,0.8136288450369883,0.2003298936235675
-0.18357176044824441,-0.22298552578868375,-0.13785172547632774,-0.06109225426045134,0.00922740859783553,0.7706255485647255,-0.2847562216361675,-0.41981077860360394,1.126523962857857,-0.015322815490719777,0.47429445538449905,-0.11354518098057534,-0.9997770046075082,-0.35767506230933593,0.42783164971307946,-0.48305925735866856,-0.2983299346175984,-0.1019386968681798,-0.9244214005317052,0.84139747572811
-0.7776835821826008,-0.5212924566360343,0.2675841096598203,0.086173045460394,0.19673546033797842,0.3822519979968346,-0.09504843236590059,0.2842841067356265,0.5012693649944455,0.3795238928249677,0.18243276209332318,-0.012665675111585173,-0.4075911683411256,-0.3426175212318518,-0.6089529407912035,-0.20081936129778932,0.7001629380160996,-0.2629037636386173,-0.43617708077164974,0.40420759173877274
0.7114358526040642,1.3966606158925199,-0.8366647085967973,1.3644908924102126,0.767367793410764,-1.2294631891061418,0.6841946719007024,-0.38956540996197575,-0.6425556963240098,-0.08042880618035042,0.3962632857083286,-0.7032520922777072,1.0537804041029126,-0.09218220788310863,-0.017899943436247512,-0.06172392765281954,0.4728746493817392,1.0168416345171183,0.7955320149679156,-0.026169722323105896
-0.13928852844237052,-0.592386990004949,0.29697879407103095,-0.5008057707494844,-0.5858438083486874,0.45751930754368475,0.18043442851604902,-0.06952537450383536,0.3996667346485956,0.36912254674920597,-0.1267169197743656,0.7931579169678167,-0.13414065223002836,-0.22476285851681566,-0.3023234731909192,-0.15811138555076976,-0.09678958308735591,-0.6728390957654576,0.3322616129992634,0.07963855179244193
0.23337243110899586,0.5233253021029693,-0.015308483509724469,-0.1691288055684435,0.18907191701821258,-0.4156799849330123,0.44692914314987486,-0.20808918243126523,-0.07502974884210434,-0.6556155500659464,0.816766832868026,-0.04469288495872473,0.05357000770419568,-0.13793616353846738,-0.2079319417753937,0.42176751252344524,0.1752275306086367,0.22231427045815477,-0.17139947495160585,-0.8029401699041709
0.304597970947531,0.16543481696759146,-0.010216874221206582,-0.06365305632478684,-0.12866161813218016,-0.5566140301027488,0.1288191159963996,-0.1463529728423178,0.42773561550450745,-0.3469741959513014,-0.2794487614762057,0.40260125051282225,0.8094152123699887,-0.002539903549173557,-0.2288278493044162,-0.12918991728921872,-0.9778528777427289,-0.46427959376509176,0.43848800778931113,-0.535403612898354
0.2518605002460271,0.4717659973690111,-0.6856172652618908,0.7525425721595691,0.5870194887737644,-0.3806155963991454,0.3416335727464207,0.5372002024656953,0.04557409018209696,-0.8907240887230062,0.5439130301416778,-0.3708390211650878,0.348967735128034,0.1287212872095412,-0.23928025125586638,0.8765863086843917,0.6578604533362069,-0.3909059196360421,-0.3179890932759204,0.1948618390180918
-0.28118830919012133,-0.398115336585503,0.2615569477705918,-0.6887779102387017,-0.0796060413541516,0.34777177162438433,0.4090454704630585,-0.15093645306164077,0.6971349129173936,0.22200889590890577,0.2989677362641105,0.10092186600795457,-0.678424653021297,-0.023866301420631612,0.23595330547440874,-0.060463088503817417,-0.39230831109508824,0.2351521563748844,-0.9505276129852049,0.54612466019057
-0.284007174273066,-0.08812525880244185,0.01016190985707656,-0.36293076637521215,0.08726527572583823,0.19247082367664017,-0.2366561467538169,-0.18638300999340615,-0.36810562016687215,-0.35874634678823486,0.5400402255406237,0.4210115196844996,-0.30274227395486597,-0.42457096108971104,0.22675500176002478,0.0727217453482002,0.06817534915382695,0.030709503674081068,-0.7226430318634657,0.2959104713380672
0.4854150020217284,0.5552707585441664,-0.6563460094445568,0.566360090251673,-0.36504256837698296,-0.31572680462558494,-0.022259920833720775,-0.3461980795935623,-0.18940528601134615,-0.8462128007078877,-0.2544043666140642,0.25912160280352614,0.009427001295651882,-0.22196121915668698,0.4358788748669642,0.09841182823214556,-0.3653573090428266,-0.5819316887615953,0.00037298735133206064,-0.029957330127076603
-0.20000806481027478,-0.2295495704558615,0.2305476904752104,-0.05885397185082426,0.2860957844393578,0.5956642854093289,-0.12809304367392196,-0.01299488160100054,0.3147159377115756,0.40769925354448355,0.555233180954932,-0.6923243141706867,-0.8196784722542733,0.5443956946025542,-0.2959329678541089,-0.4826701663446863,0.3289344147829185,0.522239258492536,-0.5486412419293741,-0.825486779307509
0.19264638051421698,0.44113820459719894,0.007507203316498234,0.7471063689280636,0.01369504575545509,-0.24123235004765559,0.6378009461733675,-0.3867018358623804,-0.6360033901051318,-0.11644648877023629,-0.5923552210359206,-0.16797786044895158,0.2822997106887513,0.48364452230687616,0.010515323653989495,-0.21686565775060776,-0.33756916327552244,0.3020082516688105,-0.07562687331849241,-0.02112407738786204
-0.3528314293934829,-0.1473291509832133,0.49133128051510966,0.5964656113318215,0.02322388023049434,0.30939580161000435,-0.47084909287978094,-0.041700743141684114,0.48146174805863545,0.40504072169877875,-0.612831649477135,-0.07211858465990897,-0.10686643313852753,-0.31143818701319054,0.3312138465426414,-0.3923856573001338,-0.4186309525447345,0.29981887068208424,-0.06683903656924864,1.0109586756042357
0.30995698366260804,0.31200339514801245,-0.016597264171730797,0.6472582285845679,0.16641766333498975,-0.06293050916324272,0.03845259236025657,-0.13588400038726917,-0.4169351953720164,0.26155712415155813,-0.19712376067236784,0.05171090695496988,-0.30957606945774285,-0.11644171654503177,-0.1784105722895512,-0.459828141288778,-0.038342113232570994,-0.25151806583438147,-0.7212641630018963,-0.10076448658311249
0.19033104044975943,-0.2696741044946251,0.6347949380945679,0.14632836074934388,0.5388708572559666,-0.165830600484993,-0.024346191042748586,0.4393370554620925,-0.22224095331819818,0.011918790804071933,-0.3069310878041801,-0.8433779072466346,0.33638856612813145,-0.3301885294774615,-0.3312155745009554,-0.11985503831573183,-0.0948285529025274,0.6205447124359682,-0.727014799633742,-0.3845264189449968
0.24055199690488097,0.33172447161078733,-0.2577198737100149,0.20579676974945152,0.2862404233571374,-0.10431192204545855,0.4613859702003306,-0.5027628963004945,0.1521302109712349,0.2338094608725436,0.2925694840319542,-0.05769580435308108,-0.6136851600696884,0.06843347121868784,0.16511054589203591,-0.19969656209734749,0.7694778071231149,0.14908359369013305,-0.905706431719393,-0.2607903992117602
0.028557508267672845,0.03811301471826742,-0.050796284288026974,-0.4922213007207693,0.46021468040928243,-0.25730735967431856,-0.45191546747898,-0.10358861306714436,-0.16552516223873176,-0.189479355287866,1.1732908471799115,-0.8487247045698242,0.354337350098164,-0.22078884697229464,0.26515528936658495,0.4868067914476255,0.6505538567527722,0.599692851350205,0.34253118591523124,0.15886560524855925
-0.3557053094982113,-0.614983663430221,0.26081407681305147,-0.0711065780312855,0.13712527507287325,0.4769041173068167,-0.34917501577418225,0.25045087436450686,0.11463523973495005,0.09933312040787488,0.05336995879323535,-0.33914100724125107,-0.26668035956622826,-0.24295871578649678,0.16025743273059573,0.33273789835218864,0.4833923899687187,0.5583993417607855,-0.21383582871080498,0.37824449115595515
0.5293326800238549,0.6550696575730308,-0.4124459251788474,0.2767649305065595,-0.4775125048423875,-0.6766112889201481,0.30920321965195774,0.03878441202747235,-0.29901737509692605,-0.6190482463850318,-0.38019129262567164,0.4970098193282163,0.46276377349951736,0.1946822894077594,-0.3810276153598565,0.5362232656197731,-0.20196515246541868,0.0952549310416071,-0.2657102624337944,0.31173105980188187
0.26143296955163065,0.28934574052602774,-0.2283284773423332,0.125591516086751,-0.4207876771629589,-0.033977428812155874,0.09811193552122793,-0.1483999833213493,-0.30719444761504777,-0.012104618086509186,-0.5039788869304723,-0.23499949078390553,0.24575575752421228,0.2103081733965978,-0.20853211001183408,0.33378289886350754,0.7925680552930952,-0.027903183617681016,0.44102651215940974,-0.28794887337803854
-0.13343364549597903,-0.06890084871583155,-0.10551222115570724,-0.12363534153182687,0.24311694685364282,-0.17834518336777394,0.47996111187254475,-0.1072045280107112,-0.33090574624010083,-0.15632815561828428,0.5217576026457941,-0.40443318590252114,0.24153078369180364,-0.09025268342112258,-0.17815400199286877,0.28805574937798617,0.20815308268531668,0.27319600928602333,-0.13243055953950977,-0.09756509270753466
-0.012602902071989006,0.322806820899606,-0.062224371215821694,0.004236614271274891,0.17191796480723232,-0.0343621368954882,0.3627213915301569,0.0010953017401001686,-0.12117313920304487,0.15290665550413432,-0.3362356651655677,-0.1039318735478527,-0.7040257729159853,0.3269832436652586,0.06569935929320596,0.3678241140635681,0.10144789990113053,0.20346929479262854,-0.6231530852667212,-0.28271966199896076
0.1627177935888928,0.11010794806083733,-0.28709000885338076,-0.2206552457312841,0.01681994946916611,0.27584407620628587,-0.31436199136718046,0.15402446254308988,0.10132797329319396,-0.5174513273373151,0.4191784047428414,-0.5488412681624233,-0.0815093041207128,-0.2980185439306082,-0.3960586821115265,0.5922804045945038,0.0012347173209483198,-0.030279979973159954,0.3400437088938599,0.46679466617618665
-0.1799994424398799,-0.13803115549631356,0.17226710167823067,-0.42593250068397853,-0.12752459982195072,-0.08921920436975121,0.1970621931426497,-0.1301987894668717,0.13583322583459395,0.44066570876476546,0.040115224082951845,-0.45476587036961563,0.11279995104931338,-0.38940016084717527,0.449983454873065,-0.07589067579943778,0.40601326691310236,0.5763010512594341,0.23625120024340757,0.8568823625662918
0.5531894317852599,0.7352565581931698,-0.6918559619976494,0.5362888432496417,0.29572027346621155,-0.5028275086673291,0.6726166932898547,0.11863814870192663,-0.3105404591131073,-0.1414658624885013,0.5972461778301501,0.14144966088073815,0.7495103601101953,-0.25566588384880473,0.09477960342196601,0.19971546306295446,-0.3136929010464888,-0.11210247556937117,0.7855001179479575,-0.09982364934336005
-0.02715979534753876,0.28373405214868086,-0.1516825806184195,-0.13911415500171,-0.03192068389412987,-0.08752772916695181,0.17520742392706223,0.021778031719154697,-0.44103667219900455,0.12244333975071142,0.47960306547763826,-0.4278817246022282,-0.4182136984793,-0.22828739625766398,0.21695634961013524,0.2577103150478009,0.2513980151777235,0.7439808519541947,-0.4090888736132825,0.33275520053261526
-0.02149065600369959,0.07649218551598275,-0.7217354487945136,-0.2479366457375212,-0.19854260452426442,0.03512576929631545,0.291354245544045,-0.4099579463928635,-0.4304466625709777,-0.7031425141244318,1.2901951832738634,0.4262523508898758,-0.5465512951345464,0.19700266697594523,-0.2776243741861587,0.28736016885792337,-0.3266683508507148,-0.5912343632144238,-0.9513825762042813,-0.04103379650624804
-0.4514259571280647,-0.4752479872323187,0.42420447881709145,-0.6094833352683342,-0.43280847170383435,0.09261993902708388,-0.2434108144061452,0.8477917745360529,-0.2246096441722814,-0.1546536020312159,-0.26940019245857066,0.6333285271768938,0.32327925932672336,-0.3639000666439201,-0.28745037593412337,-0.16174557165858988,-0.19674152810229592,-0.577814125344104,0.3025590145639195,0.22484499524783833
-0.09684445904501301,0.03595980184626252,-0.15197550700639018,-0.10089245523937808,-0.8895258824401304,0.19811642239798138,-0.1355058768199066,-0.5881471755005055,0.09380184085346614,-0.22286274623539637,-0.6108634720349895,0.9196724745482363,-1.1345306438325427,-0.24761097782849234,0.6244301547981147,0.45435011561478733,-0.5847416708028841,-0.28814565797829683,-1.0524210805706067,0.44640708940726204
