visiting asia,tuberculosis,individual has either tuberculosis or lung cancer,dyspnoea or laboured breathing ,positive x-ray,smoking cigarettes,lung cancer,bronchitis
0.15975768090539016,-0.49804937030842905,-0.17677928806237214,-0.05759430144787828,0.5178421533659042,0.38281115902514473,-0.25545076893386964,-0.23729557390407316
-0.30005126251717784,0.3658345712271185,0.4898301551779954,-0.04520526204736415,-0.145458358303423,-0.001441525958217904,-0.01544545192835742,-0.2810768596131197
0.27125435837782325,-0.13959170401851723,-0.11240824013124842,0.18658088238830628,-0.3798869982403464,0.1870797289338086,-0.18252096298307002,-0.2991779149327478
0.30437287758463916,-0.005199970478254851,-0.08392351057273542,0.11123407874921182,-0.013792633744861615,0.2861208435297109,0.03417229536566385,-0.21809796683981555
0.1855217339270462,-0.07518011624618286,-0.3560131316443255,-0.031232173330466545,-0.038426845164689,0.233434909886153,0.015669603407692023,-0.08423160979534643
-0.46883525973183693,0.06678137458453717,0.24200338418229006,-0.3082030937234421,-0.22292576893681326,-0.10430438676766336,-0.09174189390367167,0.008694059698765105
-0.3895199519110051,0.23098101994046963,0.00717349807281345,0.2632383543894149,-0.1493373870859624,-0.03486947279237877,0.025749428435963888,0.21799079933399634
0.12125844239658057,-0.049254883604681,0.3125673859917325,0.47579896629465807,-0.08936197372435233,0.4159088734696616,-0.20840108333614663,0.4660627837934403
-0.06403695929947034,-0.3793823248498324,0.3907447457432166,0.10174600887593126,-0.3901260445537752,0.06044095163165193,-0.068221382948291,-0.09195360083180484
0.06782622778845059,-0.5515324778197694,0.2708895417649826,0.16585757156101988,-0.05876838583674751,0.12886286278649886,0.003158984133915521,-0.20049388696909706
0.051223700190032084,-0.8885425040210094,-0.9644429620954044,-0.2815158859771036,1.2861825218948204,-0.03518205391006408,0.17019293074823655,-0.30494523173732846
0.09601830885250613,0.2681582501087526,0.2700687872376406,-0.3408532410270366,-0.3707728664155556,0.14873344754639067,-0.03320180338531722,0.03711267115348259
0.1049151817554202,0.4003057499456611,0.4029826488825581,0.07593809975321188,-0.4869822418058571,0.10873240387485882,-0.09600485812881941,0.000613794012062685
-0.40831323890894006,-0.09407209823322829,-0.3450954525861038,-0.09444217180469823,0.42955687667959536,-0.18818320878373526,-0.18722660274569933,0.1822300715920188
-0.06807554695826541,-0.010365632360809958,-0.21552530447744128,-0.46550266100094906,-0.5200958267707545,0.0955339979757577,0.28363636289632016,0.5555430236826301
0.03197100367443527,-0.009154049220780992,0.30348037570658065,0.2800653762582079,-0.21724968734163744,0.17058394472501323,-0.08308220738027067,0.5874903736670255
-0.785563650094193,0.28945481208905616,0.34335662154300184,0.11616296575447538,-0.8145940465300175,0.23372731317798764,-0.23456148750900485,-0.3720788489304252
0.47276545309336226,-0.527621121928185,-0.21241424206341875,-0.46258655734191506,0.03527847954850094,0.5581838075217489,-0.6209287175453664,-0.3576505870886075
-0.26800699251414556,0.018899529189479944,-0.3148198216939192,-0.1696052422303843,-0.20950212773301038,-0.33590090828393987,0.45639088799855976,-0.02719739050733322
-0.14323461374502777,0.33549854713002414,0.1329987714297433,0.19423912389663528,0.029627479136152296,0.008567371715602389,0.2627580957434644,-0.4968773500821286
-0.05154066873101207,-0.2562951807763011,-0.4794604868845838,0.1636323071809047,-0.17588203735196378,-0.6048707922751312,0.17301498416681477,0.008077171664821414
0.25943059361883863,0.0063743918193136795,0.18640104292677862,-0.4145087944723175,0.7657256142302261,0.2503444502633551,-0.4639413699128335,-0.6105213764102437
0.08228299931448672,-0.3106296943102551,-0.779464081062841,-0.052777850824080874,-0.021675103184357614,-0.32424843869844155,0.10712663393226343,0.20753804151087313
-0.23362821586552682,-0.27536783265372344,-0.7756772343167093,-0.7160177088611399,0.3938200565266087,-0.5129723910712862,0.6478265746871475,0.8453461958971962
-0.10626229895657856,-0.071203594006582,0.3172468848379417,-0.11164682753387167,-0.09564959911720597,0.2608762925013291,-0.23127527566555353,-0.7836739048219816
0.06727945292029587,0.2642342246378668,0.3364295742292685,-0.1392060468815008,-0.07727459177661908,-0.15428591729366,-0.1465822649483704,0.08074663382315281
-0.0816428075987246,0.1263531794132501,0.35007997795529455,0.6877375570767379,-0.5345399986983601,0.1454031705889992,0.001898370004750627,0.3723381115772439
0.22394444731760446,-0.18108898488844066,0.4172037965984507,0.780871675587769,-0.07988284967192766,-0.17459034101762233,-0.32395271569937595,-0.08169888929455076
-0.4637440736788792,0.5323672601785387,0.7395084170949957,0.6459552064161636,-0.7837199213381619,0.35480650827397103,0.03667555436954101,-0.18630469800112695
-0.4812039249878647,0.6612430957474194,0.8006695291916006,1.000123588843461,-0.2640260746344848,0.17836319134877024,0.04054400377835715,0.29985528816211715
-0.3158731839882533,0.03486006758354561,0.2793050210977329,0.056220607216244195,-0.2594290811619813,-0.051891599359180716,-0.1320646803292178,-0.031481440336785564
0.6441762562822484,-0.15709925468448066,-0.29188930290681786,0.1755167099701743,0.1602976504555062,0.18352339443180207,-0.14022894464561406,0.32432688303371865
-0.23898027267787925,-0.05106491540483618,-0.3018854956987169,-0.15368188222261497,0.2890663343995171,-0.4795130704035523,0.5631915180263084,-0.19728536193201623
-0.39111248107535646,0.2562535311901939,0.21341459596032392,-0.4728777774789435,0.16021113927360203,0.6041683307160964,-0.19711747036274294,-0.6105041108209968
0.22255085031217064,-0.4434662766867778,-0.3135711625206363,0.015770758680780816,0.2989893657362922,0.3610799613748914,-0.06176114358987542,-0.39863037671454554
-0.19956655245715718,0.42650929258109704,0.5186855706244521,0.7877940298671346,-0.3326148988808011,-0.2886265477025236,0.397866994001587,0.14104860334894326
-0.22458730552849845,-0.2217837190145942,-0.05356282541339882,0.07926660928943749,0.017638291332649703,-0.10025211834751256,-0.19589128695706032,-0.08900544273047796
-0.2549489380313391,-0.19005955267510838,-0.029903979539920078,-0.00805510215585755,0.15735371366297496,0.4058432900790649,-0.5376014523737322,0.15779670484876807
-0.0024432143795422284,-0.7459493052783877,-0.8693752166394961,-0.18876722775021756,0.2622496992078824,0.5816824112597645,-0.13398435199847686,-0.011517399479735235
-0.16695538783088804,0.3405009949428126,0.015401548924130176,0.10955707188942801,-0.3074977688580218,0.22915296179025782,0.0010169660939039205,-0.5474694255320858
-0.028157701049140636,0.040859626423714795,-0.3400066545918978,-0.7599401746981059,0.4407893086031833,-0.5226415110557726,0.6266285973007527,0.5049421606894617
0.1123707701059291,0.31276010931492265,-0.26682614509294644,-0.26992254928982296,0.23679540315821135,-0.2442288670880284,0.09836476683830359,0.39602221073231525
-0.48706934851402883,0.10022976753588783,-0.10119815273697859,0.3355660349801881,-0.7319782410500068,-0.10925499991471359,-0.015711847719485653,0.31865001751048716
0.09382475110069236,0.22298504250776893,0.0894228534855146,-0.22654534215910954,-0.05285626087764736,0.09031283446656303,0.11037535035548043,0.21732615532353422
-0.28964079288644246,-0.10799256613169567,-0.08322531957413676,0.09674732927153973,-0.029667177943434514,0.07432080492581732,-0.2194988358727549,0.12875145715331007
0.0513528281956885,0.4134769719796328,0.8407759327914746,0.856998654551329,-0.8014061258109396,-0.6058907019030503,0.00972630390335949,0.8810824656031409
0.44371328226506723,-0.563187075931448,-0.14669293839250847,-0.10588618678822521,0.06419042040821543,0.15250653587953542,-0.034528147088617185,-0.4413535201384887
-0.05902120631883809,0.3497381166305747,-0.14059392182672753,0.15167361307983765,0.5261865199664816,-0.19774832609572823,0.4120330505070272,0.17773210960487396
-0.0380218330237992,0.06414325782929443,-0.26662241612159215,-0.19631652945374117,0.14726542487931205,-0.2671653623516605,0.2801132439447549,0.6098373549170726
-0.07319416419759109,0.27380974312983436,-0.05892935056827403,0.040573542910821554,0.03842207700263713,-0.0396597540648709,0.5998394554833756,0.1959906960625624
0.2600322218357448,0.26089805216658546,0.4232414944574983,-0.027722418242052793,-0.48654584523936706,0.2516201963961113,-0.15338420127254085,-0.02388724617042995
-0.38499476785488534,-0.035753246726746346,-0.8919625543148366,-0.27485387429437436,0.2020840572965858,-0.30454605837964216,0.4966238910244601,0.5483726206803612
0.4349422105842967,-0.43751681686780863,-0.4464408304818079,-0.001489849963099834,0.42245630120197075,-0.2691799491382908,0.1435149066913043,0.5998452603564255
0.7964791737241397,-0.28342087497097734,-0.4186490891112016,0.20850065964388825,0.16546877288989273,-0.31565532279794034,-0.07689980126389553,0.2507780095425001
0.5515978491767936,-0.17007987947114112,-0.9170234588916026,-0.6607112429913082,1.0984311180295896,-0.2218672911862964,0.9201085539476805,-0.14849434712381832
-0.1457248263235415,0.1523148517803362,0.5940791102698422,0.8561633692466695,-0.2729607016139351,0.3368508191928232,-0.5439038472186031,0.23123652055352528
0.25748327028438267,0.4256081502067206,0.48680374365280876,-0.07231532796151947,-0.03981117887712243,0.5946076603745215,-0.1768918089413076,-0.3902035084944255
0.06240919880870011,-0.06546055338420628,-0.736461114491005,-0.2986065764084824,0.6700079131451124,-0.4313067559715131,-0.07917650933388276,0.21638650817624205
-0.5365384828127446,0.4012289545433829,0.5915516728510519,-0.4077614187245459,-0.3560435890470146,0.15458380004489378,-0.30737477933156976,-0.5897789153554325
0.14103023785887084,0.16205311668393269,0.6332862022287609,0.22651382854330676,-0.2657379071574954,-0.006776272660300345,-0.3863328081306262,0.06351263477034144
-0.021909590786958914,0.28406285797745257,0.3597663554136814,-0.4921378365037747,0.04854133352560033,0.6958860242026289,-0.5963592193722667,-0.8414360426778766
-0.46861368376670176,-0.0959019626533229,0.49666982624486955,0.2856198842665538,0.2602037417330421,-0.07620839162601259,-0.5357827431976754,-0.0835168697503488
0.2632079411522634,-0.3747229950399933,0.09638939650851644,0.07426050281211226,-0.32776799029414194,-0.034032381266211414,-0.7720507381287671,0.21589006806637323
0.40827038257058307,0.13494730398176652,0.3908444469252051,-0.47624208447959576,0.10615910728430067,-0.12898392359469357,0.10328707591201897,0.029428309124163367
-0.13362733326806434,-0.04418401173011215,0.05819903240113085,0.16164270114124132,-0.19701138251626799,-0.2955341750544851,0.027328097641706628,0.15479793039505085
