visiting asia,tuberculosis,individual has either tuberculosis or lung cancer,dyspnoea or laboured breathing ,positive x-ray,smoking cigarettes,lung cancer,bronchitis
-0.23906109014371987,-0.11265923059234209,-0.03378010231379032,0.4779620094956392,0.025637728446288435,0.14341338143630333,-0.2704035946428971,0.27482914185833807
0.16958236223882178,0.0013923993763706871,0.10145680201668397,0.42681115835791783,0.2447418360240458,0.2047189981427881,0.11083089145600616,0.44404224078996934
0.12110636738344926,0.051066958552117944,0.0352080023342824,-0.5477655472193884,-0.30120105507794015,-0.18791026271040032,0.07626084560669041,-0.48073264979484176
0.05336610145312093,-0.29964130556900664,-0.01955161973296593,-0.13222277415152364,-0.16741160066335012,0.015427279666262672,-0.25532265369196033,0.04011311770821691
0.14332895565379494,0.02145687866708057,0.07091991756729729,-0.4870164226819821,-0.08336059388174649,-0.268653032872473,0.2508280576770717,-0.47422080480357676
0.19150302415465564,-0.3190607126668903,0.39353736600999245,0.469542630220098,0.09505941855082634,0.1944303766203816,0.11371310315677086,0.3442852839405086
0.2973515029997161,-0.35193715499997436,0.4444533669440742,0.46609425418427824,-0.2641515734554402,0.09397696166006081,-0.11201417016042804,0.3809095676702235
0.24282112889465252,0.02573887137464803,-0.07954745527020973,0.10213868941427875,0.06558350868748619,-0.20345406674884953,-0.007253634142976972,-0.07785362739679999
-0.028542628439656437,0.17196772846273803,0.037984856777807496,0.10449148569330197,-0.11612168559409292,0.2553179855530628,-0.23556533267331328,0.3410486330578646
0.22732013309984772,-0.2260171638656306,0.2602132335254314,-0.2095852112373533,-0.29945441368352793,0.061178984924102675,-0.134666790390549,-0.15825481449478543
0.17517486317018005,-0.05549838417104057,0.20414320335365746,-0.29551830368331294,0.04543458953472605,-0.010076192636253034,-0.13734347396179544,-0.20047569044997435
0.19022755935955676,0.17933102663802478,-0.3633739951445484,0.5180173158900379,0.2048469212759028,-0.0397270309040082,-0.1883649669430735,0.253798050044256
-0.04438645457164914,0.23604186413929762,-0.23198822261292823,0.2815052009931283,-0.0807798466219532,0.023411426359215615,0.02631261530120486,-0.006298133966259105
0.11484180599730609,-0.1434129024697113,0.20705348580863828,-0.2797832444256229,-0.11487537270685702,-0.17203771924571634,0.05733359215376929,-0.2176112188947427
-0.1835880481845285,0.258664400000969,-0.19693403056897685,0.0684040733389562,0.27945283088926876,0.25315489984326217,-0.4514674158956917,0.2824572331749219
-0.003274007713399918,0.13597663813196476,-0.03778084886648431,0.05923771847347689,-0.1665344774093167,0.11232735988095138,-0.20045511368241936,0.14628027148858136
-0.02086069575302768,-0.023557786976395143,-0.11898343724244986,0.16439722572306167,-0.08668856638407672,0.003958553680998622,0.11657859417220684,0.26211663454214845
-0.17211826069303138,-0.18690454722036642,0.07441867255941992,0.30600102133922097,-0.05764675738522233,0.15371811785579742,-0.2161664907522866,0.2964411454853302
0.2808300481057118,-0.44779428058003173,0.39182016995663677,0.012047760613564024,-0.23957582676134598,-0.048814793648957466,-0.13577085257046484,-0.0058894036326558735
0.19073851182612162,-0.08602850001067085,-0.02167384902639119,-0.2333516079984757,-0.137750802410559,-0.16988818733234523,-0.11499848564895038,-0.4113970295482362
0.2315935657307116,-0.18520355386350343,0.029018743102367323,0.1476331871525638,0.05225891006911355,-0.140642575447962,0.0808609123355666,-0.13196345944913987
0.14211602959055453,-0.32065970574861297,0.13470375990652997,0.6963413488873602,-0.1668894458170037,0.2660869134867721,-0.41441165266381563,0.5516136241238374
-0.18129819078618287,0.22193040887666615,-0.10008968251832254,-0.308852935672962,-0.24567475453631488,-0.26135960076780934,0.3100410621294417,-0.13373776935466863
0.08021809175980965,-0.3350239314043909,0.5569153080702072,-0.3046835878798604,-0.08373988702471763,-0.22893759388006568,0.23673839676384686,-0.15453548574254025
-0.07563920057383533,-0.1520770119548053,0.15439220171649148,0.16795865726836912,-0.3404024859272061,0.23597292703052392,-0.2574905247145793,0.011926490572047838
-0.23555604295344762,0.271017356781887,-0.4203886639854032,0.44279476737715157,-0.09025934394489671,0.22118308203384235,-0.1302785760751083,0.05713705347698894
