visiting asia,tuberculosis,individual has either tuberculosis or lung cancer,dyspnoea or laboured breathing ,positive x-ray,smoking cigarettes,lung cancer,bronchitis
0.14191513503331205,9849.583028707762,30313610.799916606,9857.38040908198,332833354762388.4,0.11796242938463564,0.0448450376741102,-0.05650341158212606
-0.025442591650281066,9849.672189382743,30314159.653742306,9857.202419274528,332845407336069.4,0.12159329340187253,-0.037433480332044106,0.2782730435777795
0.21296273247108227,9849.545830883277,30313381.65932022,9857.392641293587,332828323006477.75,-0.06644931004643112,-0.2879817024306466,-0.1963755510857639
-0.028001335081793977,9849.452623138523,30312807.6978286,9857.590520714377,332815719408874.3,-0.07227512679936854,0.20986309991237131,-0.08122580325345488
0.19086296720719093,9849.456066467093,30312828.89513375,9857.475900311762,332816184875412.94,0.23140502829681137,-0.2763173843441411,0.05340953340044853
0.255112539030463,9850.038142557316,30316411.97380259,9857.479329629632,332894869517875.3,-0.12594538266160696,-0.14375535312267562,-0.2096870292553747
0.06592470479558205,9850.025468161992,30316333.906930458,9857.378754473435,332893155065137.94,-0.12130760648341357,0.046093910360499514,0.20377013209267364
-0.24309586668068559,9849.530234889933,30313285.528030526,9857.471782959796,332826212046667.0,0.028373844481012322,0.11992897860402942,-0.0627931253788373
-0.07796480996202795,9849.830704679965,30315135.029045135,9857.66114062609,332866826660673.4,0.20981044982454194,-0.13308812061888273,-0.2873502880960833
-0.25451707412513347,9849.58986673781,30313652.496759303,9857.365141606711,332834270397921.3,-0.14932970747735536,0.28301104711559777,0.1846651578234554
0.2245528669008386,9849.455561484558,30312825.845738444,9857.176475472097,332816117914452.5,0.26547846999892327,0.013414914295903198,-0.047771640666735664
0.004031015787989201,9849.971269077108,30316000.31714702,9857.243136106983,332885829037863.1,0.09942481973820605,-0.20251113892788433,0.19330757417762023
0.27167514455595626,9849.53004454776,30313284.74064681,9857.730198002699,332826194756430.56,0.06208465835042715,0.13164563713231348,0.18179251328855006
0.004978072670510425,9849.638037918117,30313949.50780699,9857.161838940263,332840792603693.44,-0.17423600669237368,-0.1512377880833294,-0.24469577684725535
-0.18266648159741067,9849.621878734179,30313849.78621217,9857.42943502743,332838602763002.8,0.043734531301862,0.003677947037193944,0.17090731419008817
-0.13567286706338755,9849.891204806796,30315507.706596293,9857.251867805286,332875010873358.94,-0.2940386955399617,-0.10312656263495684,0.17038927727014333
0.23663542973956192,9849.534505565005,30313312.21308011,9857.638148262771,332826798026558.3,-0.1568738065630115,-0.014913316385838708,0.17982273068180066
-0.08777963447479728,9849.578473276348,30313582.468874194,9857.707976905844,332832732631851.44,0.22460732578142922,0.14676069579634352,-0.14277675706223622
-0.13830209576651023,9849.749114116867,30314632.946057335,9857.419882251705,332855800789488.9,0.11029245706917318,-0.24086288106446146,0.2618671779569465
0.07967908535264379,9849.475560318187,30312948.966071952,9857.61214536179,332818821490480.6,0.2645160920074486,-0.2534634392259828,0.18974518748079516
0.010501616745243192,9849.85774941428,30315301.50892122,9857.683393346104,332870482641764.06,0.23845007048432204,0.026613123669685924,-0.29579878285627603
-0.14540099945155716,9849.968175321552,30315981.534531366,9857.494860772731,332885416551745.0,0.014571982109348847,0.14037956894166384,-0.04995113105076199
-0.272232879371755,9849.786434724936,30314862.608351987,9857.151703383586,332860844209721.06,-0.048235144843136624,-0.058589406201958794,0.20080405669060108
-0.16622312199772873,9849.917387052434,30315668.725228034,9857.208543869252,332878546965952.56,0.11688894653764315,0.07381943478125463,-0.12224266948562867
0.11917515186220484,9849.645830671354,30313996.995273992,9857.176881476062,332841835409318.9,0.0653430665327705,-0.21096996291769066,-0.23984326659236033
