gene FTO,fat mass,bone mineral density,gene MC4R,gene TMEM18,gene GNPDA2
0.10521442683989912,39403.74615535932,-5438.434633247141,-0.11923560941738118,-0.00033804043716617604,0.2168552202143446
-0.09906136276102817,39404.11719685798,-5438.75271177217,-0.2766911871173457,-0.23901496600051253,0.16457823501414065
-0.2933821110343849,39403.899184330745,-5438.679135371245,0.22844156926220044,-0.0768194918767238,0.12521436342561232
0.018828662227144244,39403.79518213122,-5438.361805075665,0.09112526650076247,-0.03534721702948629,-0.1773387797469533
-0.15700271668251184,39403.874752797594,-5438.594318496264,0.09347186591824813,-0.1543279102583155,-0.09307450233281103
0.008728437110299525,39404.1899569188,-5438.486139436564,0.011267370452584802,0.022236457381316355,-0.1113858488104478
0.11167489746415804,39403.939715276414,-5438.485042199498,0.29747832554884096,-0.16421773022235,-0.0038002876138431008
0.04013700287917005,39404.155533400015,-5438.236593206144,-0.266109009040189,-0.13433483888324574,0.08394792672460039
0.27998766614200216,39404.256399323844,-5438.347156322691,0.08325170634339801,-0.18465147778387592,0.2460524077425838
0.06263413825567354,39403.88339148205,-5438.331954339093,-0.24499222341272153,-0.04610393963987386,-0.08052009892082351
0.21573326122844322,39404.216619927625,-5438.491874614979,-0.27174326139893407,0.2005968646538045,-0.28838522847815534
0.1866177217168032,39404.02575685921,-5438.413460771363,0.17948548442599843,-0.2806919627618024,0.17963344484293103
-0.28684839885086594,39404.229746289355,-5438.437406475213,-0.04521079136623868,-0.05280836739618877,-0.07569962788641837
-0.10018405185886192,39403.94033556617,-5438.760978656616,-0.2878543373904421,-0.11000774443842676,-0.03304462852871631
0.22911500603838658,39403.79001131298,-5438.605692621186,0.00932988024439968,-0.2702911913741216,-0.15653611708895399
0.2337152172742612,39404.31241895208,-5438.435935998251,-0.29732339083415554,-0.07151180623853973,0.15676877745121076
0.068643351694961,39403.7965552949,-5438.281897205781,-0.05395907695451693,-0.05305974170538699,-0.2539620903813002
0.08819045745458137,39403.87519371445,-5438.690067766089,-0.12690004884169562,0.06433738355314861,-0.2052520397226626
0.19062694721084156,39403.8105736849,-5438.361818550807,0.2788393294660208,-0.08794384111303355,-0.16069623184040074
-0.021901796023313325,39404.111580206554,-5438.3411629303155,-0.08053192512762555,-0.09431265188342791,-0.07698402481150138
0.11087463024414923,39404.244696702524,-5438.3176701727425,-0.2849165478534005,-0.08918345783390577,0.05832556538796696
0.12541440853133395,39404.092015722905,-5438.2152478353155,-0.14553936675083112,0.0816130778224593,-0.061484194044903406
-0.1482349298740625,39404.11373323556,-5438.738221617851,-0.19909755249272493,0.039500746816480914,-0.027146656630086308
0.26350315492273996,39403.92557196781,-5438.733134979125,-0.090963984894601,-0.2900598239864091,0.1051001920562526
-0.2949475205032669,39404.01496626902,-5438.233459304797,0.2400090854617704,0.09019209776204495,0.18979727849658246
0.2978419702523157,39403.91847417927,-5438.437624749493,-0.297527511650833,-0.17276308156808026,-0.10800330778571457
0.0791523356296297,39404.26803035607,-5438.733758963152,0.21534353602305017,-0.17255819906772232,0.0030339682609130114
0.1575519489909349,39403.76911737583,-5438.626907212501,0.18677042070881328,-0.1428670111069579,0.23649069870283784
0.27583930030694487,39404.305723209065,-5438.440476810003,0.09272409700840173,-0.029769718418486357,-0.2959488343485665
0.2119427258814242,39403.818078487384,-5438.259644633693,-0.25772425091625123,-0.19815238071679273,-0.12581542952566926
-0.03339521098701376,39404.1287560085,-5438.34452660938,0.20953395374418954,-0.07481441628058044,-0.029306085486970557
0.06137595722299899,39404.09860968839,-5438.587114487286,0.2942028012594667,0.13542668843075867,0.11381502922693176
-0.2932976779806736,39404.018861675904,-5438.223063430526,-0.198981185725558,0.03283505033731493,-0.03642067000785065
