age bracket of a subject,voluntarily using data collection of epidemiological data via mobile phone apps,higher risk of being infected with covid-19
0.22960816018171631,0.19749109120086486,0.25773682860558494
-0.09995110217592909,-0.1634463536130377,-0.17217308462615372
0.15677062975048373,0.021168866409882414,0.052420253421931906
-0.08533237230953195,-0.21055343578982016,-0.12392809742667305
0.008031275183746522,-0.041690907799741106,0.17143148661533597
0.01508282200281258,-0.15176093794023127,-0.14511087071727222
-0.1923676079487352,-0.3762388431106657,0.12750349318094784
0.1498409412968701,-0.038769254164200684,0.060173053682459066
-0.2720770698439644,-0.1789644662587715,0.16845111363166737
0.02202154430131459,0.1345170583942356,0.17255550447991524
0.2355632186046644,0.40705691015415046,0.09624135421375057
0.010213215464258685,0.22928011680541927,0.2656511707879751
0.14304556861355788,0.04411405082205036,-0.08667678904094181
-0.039326271196594764,0.117780678701107,0.08258167767952429
-0.17614536655718877,-0.11593111545369117,-0.2270929079670404
-0.03471700210734652,0.10655742902760479,0.27851986782324184
-0.18961208604410149,0.06268766477322296,-0.12415327239922311
-0.2764314567368468,-0.1470522630928067,-0.23166505102051357
-0.16714516097623375,0.04850387916085214,0.019073273432330617
-0.15112622231388687,-0.05084604793815134,0.19777547282517033
-0.2691552037902184,0.030617283090429104,-0.12473706918474703
0.028737602524271766,0.022300780253424475,-0.12010773300699376
0.14730177456762128,0.3361643982659027,-0.27920782811426054
0.18525692313462278,0.03868686437336946,0.07522638160134432
0.022754847427205738,-0.20108122709932783,0.19106221101451176
-0.1232795997085531,-0.1928523626046758,-0.17649655202666176
-0.16602821956974348,-0.04438629142504377,-0.11112870472352979
0.14905298859513016,0.17196464244874593,0.24658480136559008
-0.07133444482676538,-0.054861485844747766,-0.04622101402009432
0.09920822354949865,-0.18787179261205736,0.18484979579304345
0.22729529401938214,0.11568316240435247,0.02920667098051838
-0.26032214155415917,-0.4561624380585996,-0.29160964798923866
0.09884424044030016,-0.03280149090237791,-0.27690630367082986
-0.2032195420834545,0.03061102173434599,0.19791561295975835
0.20829615113375105,0.4069845213164398,-0.11069067846404168
-0.18496927089924298,-0.44235193671679957,-0.05080625704728084
0.20060699145840827,-0.11409137754572071,0.1233140660480741
-0.16946976792876456,-0.17902787733868644,-0.22305273047332214
0.2895068518201363,0.09418629811521206,-0.09415658589766224
-0.27263774335471497,-0.27943819777614076,-0.1783690028221676
0.2762699148875452,-0.03250904262546439,0.13427699019969452
0.20264856920126467,-0.11822352008370951,0.06051447925994907
-0.25867602259684,-0.13328674877092356,-0.12852064486441164
0.2735358585202143,0.3096900465022482,-0.070267237560796
-0.10504126258279481,0.16215952967387467,0.2057308993144243
0.20968131057301248,0.47227896380195844,-0.2453110981568722
-0.179195618762882,-0.2525531958252427,-0.07907379949540272
-0.10701787098418308,-0.3729436961084907,-0.08071980361739498
0.13164560656365842,-0.013156523650155613,0.11327291261638328
