protein kinase C,phosphorylation of protein kinase A,RAF kinase,C-Jun N-terminal kinases (Jnk),p38 mitogen-activated protein kinases,mitogen-activated protein kinase kinase (Mek),extracellular signal-regulated kinases (Erk),protein kinase B (Akt),phospholipase C,phosphatidylinositol 4;5-bisphosphate,phosphatidylinositol 3;4;5-triphosphate
0.15845251392724835,-0.15537387172219563,0.1332040818703393,0.00020198943872899722,0.09244235158423388,0.19055605817451368,-0.2464189944684122,-0.4104228663140924,-0.27823157601249837,-0.21258640304082735,0.266545960069016
-0.12433353043108583,0.22374842736022654,-0.04660493605654169,0.15261178505946105,0.07255400224094995,-0.4221694802937379,0.7602300414601105,0.441871356743949,-0.12292592234081226,-0.10270360543532699,0.3005939614142222
-0.2803647042893889,0.015898839816828755,-0.15972537062237396,0.001692433350004463,0.23104813821053566,0.18777973604109927,0.14326275793870877,0.0046793697998418204,-0.25372517996122274,0.048085922755316556,0.08720778405504437
0.1854302908602899,-0.02438790514880068,0.05566579521975981,-0.1029458033867886,0.11920918761854907,0.32371390294912805,0.04687179981897038,-0.0708495353119173,0.22964747152799841,0.2769331770242057,-0.26218920893362374
-0.21979495386515213,0.20545377149996982,-0.04188716853549397,-0.12067939524533104,-0.08875743748511927,-0.08535533857463348,0.5097068583548598,-0.07364952004865805,0.1160630100926045,-0.20465088960247413,0.012061744318170572
0.28995283843440184,-0.10923973445309001,-0.2503368053164375,0.17575462783107001,0.21508708939365584,-0.10496624782683225,-0.06916830999051629,0.08950299993303437,0.20182058667374098,-0.1640027838449121,-0.25501541468318945
-0.25889694431328963,0.04556657371536646,0.1682178228928113,0.0203212954891773,-0.0967672631772569,0.4291614951209449,-0.16729947736196513,0.05933437152241164,0.2975428483386831,-0.2274541399617986,-0.10147252294297324
0.13514319373849265,0.3063438525541021,-0.23185139500990368,0.09920508646316584,-0.1145756728345815,-0.542974043664189,0.8507902087589738,0.3836113510307491,0.09519644521378667,0.054361328975204196,-0.2747425729382519
-0.2646731190299944,-0.06462901455899045,0.20736717662913878,0.027786864998202376,0.2365355193571908,0.5410449846884349,-0.2800854570966984,-0.11918181191310258,-0.29445878708917894,0.17581275684217623,0.23597807894823544
-0.09554718208980909,0.25984510748234885,0.025087416905811996,0.24065203991423217,-0.12174388675086756,-0.21873219793592838,0.32576694302240333,0.1427419041026708,-0.23405751589235754,-0.32223189922266765,0.3822538530626308
-0.2320376329654566,-0.21039263145869572,-0.02513436463583193,-0.09939697684134308,0.21201525639506252,-0.00715713671666357,-0.4197593422257593,0.1068386744073963,-0.23461044854215982,0.11356741961316257,0.3465182393709654
0.11410836246819767,0.23763742954734582,0.28337902489651007,0.09436425374366444,-0.2712794185678385,-0.09372922776530303,0.31757125631931904,-0.10786219040688794,0.01929654911580969,-0.23100533255787858,0.27457634535743325
-0.13829896231450775,-0.3457535128329046,-0.25145633819735086,-0.23607123484588982,0.4430616010756915,-0.01547085661746092,-0.3464533580914026,-0.42127399664682513,-0.24882383834197902,-0.23836793624766037,0.32350003829935925
-0.29287225194380334,0.10292805822452493,0.22023388045681647,-0.09082144851556462,0.012991731942851914,0.00243970208865818,0.32129094572221994,-0.06458789799152342,0.16319628201757957,-0.18291573974514178,-0.18205933254387943
-0.15451651288475354,0.10869234092491278,0.1616249082439285,0.17567616772811714,0.28253451697493626,0.29620395441810077,0.09629572129655796,-0.0011931843185698232,0.016236950309652887,-0.18901198934124783,0.261669032785805
-0.14814342606826456,-0.1433743671972647,-0.157202891255235,-0.2985446247385419,0.17958050047827553,-0.24258747918739532,0.10124259504072963,0.19412053396300438,0.22767992657292285,0.05272358975254247,-0.21700109067707224
0.2129421372455887,0.34024176185943256,0.10927098948657066,0.1667917286714159,0.0748230181055515,-0.08617023644205296,0.3210571411919656,0.07437286685504002,0.267562012155899,-0.09330454575977587,-0.25621651708780824
0.25497938560819683,0.29527904208302036,0.2709634302763585,0.6438966349034945,-0.4111505798624096,-0.0024333891027615018,0.28881832761464543,0.34921848617078244,-0.1121104261042889,-0.022286251094533062,0.11060356102085003
-0.24357303080977288,-0.006126897621382618,-0.19093215828262283,-0.36109073307122075,-0.09174547077549854,0.15349596859669068,0.10706802788938063,0.11299169976488434,0.20829904677643246,-0.31591673326934466,0.01649130833689383
0.05140802551754875,0.20128769689568413,-0.0334117833272917,0.2705272488961097,-0.3498065047503323,-0.3547259668106414,0.18445674150115646,0.2741796057980067,-0.2774339806556188,-0.21474152540475067,0.4303768338815935
0.09838271209185023,0.30592960170192995,0.22767239292277194,-0.0061447492209080745,-0.3876558061963177,-0.18292084474120912,0.16041907474571868,0.062131996082404634,0.2696231572520356,0.2937574241632039,-0.2058602875458981
-0.19312607196508919,-0.11160513725428807,0.09115231511315061,-0.45802723154814506,0.27580835777109225,0.47672381022154897,-0.4707512215817671,0.10621108233526694,-0.007275911193920792,-0.19116709668707618,-0.08971605458260523
0.13688968169551646,-0.0362384423352775,0.11447182319170157,0.253314351703731,-0.131272913058741,0.04714221113336593,-0.36142879681530965,-0.18903255857633117,-0.029396518429311458,-0.09258614656594223,0.04426338391983073
0.1329431533031165,0.04707742253358864,-0.09188035069686544,0.15344019209275048,0.1260408215473866,-0.41865096089858966,0.5190645594925598,-0.054000356517186404,-0.011502335568771171,-0.2626745552509738,0.09763847814849397
0.28498132822555416,0.052110059505442646,-0.11945046024649576,0.14395820293483527,-0.09061413593847958,0.051568819540353084,0.30524958493826065,0.27874759218628997,-0.017953708978783733,-0.03553197643768969,0.02353092058516625
-0.1003842594372904,0.2034693563292433,-0.0121418031842834,0.01795666342896958,0.24730674973449032,-0.1969947206403566,0.019798007738892343,-0.12879715152044294,0.2287657977121535,-0.07436695964015647,-0.41183779353012223
-0.2703356756097794,-0.31418049714495777,0.08286446800239518,-0.2409054991372056,0.058056682161397644,0.47221527997684065,-0.5181635565343974,-0.1604053816466663,-0.035495986861307116,0.23388220690091938,-0.24887969158994772
0.21940006623248426,-0.06306948517033674,0.20736897593862513,-0.09178241343074936,-0.15940393410643783,0.06638318683190683,0.12430241506678277,0.2574660252341461,0.07871375349593573,0.056664062035397804,-0.09048862230775864
-0.019697355062536726,0.2746991959759926,-0.0721298083585041,0.27096198878240063,0.21302330087573035,-0.2240735885014568,0.1941214011096224,0.018825491292814994,-0.12725153340235706,0.013525727737155574,0.22628944333740472
-0.05249357628050408,-0.22261214758815723,-0.256064178354461,-0.008699753203276095,-0.012823902892950767,0.08979894019242195,-0.25327188992084687,-0.08158911011363226,0.18342705631666673,-0.08629461003717331,-0.35376859184006443
0.03026301986903518,-0.2532397242435425,0.08090326307081634,-0.04916932977946559,-0.1312007108252095,0.39604670100584083,-0.2623689954984344,-0.15598140719212802,0.28473117286342436,-0.15233663905802788,-0.4327217946251737
-0.22411833286126165,-0.08775881938576557,0.01645932491135959,-0.26379036865143335,0.1675991220993147,0.019111254621684365,0.053944884483940414,-0.24740692116884053,0.28263866126492726,-0.3172525442047589,-0.07350446328053517
-0.15991362094807401,0.1452431545222977,-0.18279747926156276,0.14824256899635158,-0.23755930234508907,-0.11165152870802686,0.30235519957183693,0.23718466920681572,-0.03371552199332417,0.28408214520895203,-0.10229154016750522
0.013601323165919388,0.053259951747060566,-0.11308613118562565,-0.12336529056162734,-0.26687981072866107,-0.10422745747956652,0.08784105149658086,-0.0988345138472155,-0.1910867480050809,0.23869525067478153,0.24389316054387386
0.2692288228400573,0.3261980351673457,0.23236872011431312,0.3224109579284835,-0.22047650706611993,0.017152948672797402,0.12676790346924474,0.008723372469132157,-0.13926675793456592,-0.00802586686037831,0.09540447228683936
0.1031675315029369,0.1660963104001608,0.008387209661868164,0.14126642935512118,0.1532301045646276,-0.2221232383619399,0.3280320417602231,0.14904701107721133,0.047901743435213306,0.006478012679569642,0.11432818577229326
-0.23422778621836865,-0.07195131176613408,-0.23524220825273381,-0.16691749939280479,0.31499456233121104,0.14492340412573976,-0.037652869919253956,0.04937143843793422,0.2885073974013123,0.18037202044388312,-0.16674528656961318
-0.19756826585574935,0.04756410707828185,0.17124027188044666,-0.3864516001935822,0.056549434055359143,-0.037369137485156356,-0.1698168732802059,0.19797425874732139,-0.11182005079524449,0.3541134168202639,-0.03473906628729827
-0.1132978147811495,0.1891600306452196,0.21678220675874837,0.1282084039992073,0.10371238366622926,-0.24067288633491613,0.5447623309856562,0.11235532385195582,0.2623365441346272,0.1066430055172307,-0.1320480097954522
-0.26561382354210633,-0.22305688282102357,-0.04564866788235793,-0.15181023047018155,-0.10506044605352963,0.4424172222283159,-0.5349691993296646,-0.36337355592467246,-0.23154240235239737,0.06380007722357428,0.14324684060548434
0.10202859540883685,-0.23031225441030254,-0.24459773752539155,-0.3537239451164332,-0.18271123492499616,-0.2605313170668709,-0.17965107576165618,-0.35206278693582416,0.02544015056655946,-0.2093880706103527,0.0672821098972705
0.2579816059224775,-0.05204449005799966,0.048211694974085395,0.005919183911843595,0.11760771602173187,0.19987733285115436,-0.45410538563465874,-0.3954432290438037,0.13422154125420865,0.09096696744140975,0.09086923991403423
0.13346224939457157,0.15137092278932082,-0.1868458139278372,-0.0871215959373024,-0.2259607327868559,-0.025443097623764344,0.3415503152987485,-0.05300373033775274,0.1589858629123107,-0.15876827552617157,0.0384460236486331
-0.20752591311568447,-0.09125156395309406,-0.24785406963576642,-0.2591669994241491,-0.18696110774711194,0.19827465651502246,-0.5087820155761319,-0.2983817529338174,0.24978742074878618,0.08428980223015047,-0.28123732278000035
0.06267069137693398,-0.03486581748662503,0.014075066340302318,0.0034595490871480936,-0.13275257321558628,0.14768419554365392,-0.42354184694484814,-0.1640148886721512,-0.05962119714721592,0.2670955027272586,-0.22227711020569021
-0.17705324979287057,-0.28967812646261826,0.04954090153893492,-0.20442146486784857,0.15925625094396534,0.4219554949385825,-0.2483862182555145,-0.0035212808819004016,0.27404310072649246,-0.030595426606800646,-0.4885731696321492
-0.15880233506256028,0.03331686758241794,0.0325385355342762,-0.2433339224203827,-0.1209319670059252,-0.012028792905982088,0.10345886507301222,-0.16318181790184957,-0.26467073945930225,0.36293979361114354,-0.05109555805157351
0.10393867626703823,-0.2035589699256411,-0.005275254654765166,-0.06095267867905339,0.12914491016061486,0.34234665342299,-0.6194774167229634,-0.24201116627866082,-0.22181071967524307,-0.08497161631612146,0.07900832524379736
-0.15502943697891475,-0.3518094854162161,0.11575992308414648,-0.5098357654125367,0.05935499776249695,0.19833201809416612,-0.6688867766947583,-0.37150082206835616,0.046421030477284186,0.03630315806147534,-0.16775976047584115
0.15061942706322667,-0.20740634738305558,-0.35995518356702016,-0.198476748798468,-0.10823849572216462,-0.3381938851529202,-0.1126497495364159,-0.3127725599538181,0.14898902590738866,0.049233029523682914,-0.20115458506426154
