age bracket of a subject,voluntarily using data collection of epidemiological data via mobile phone apps,higher risk of being infected with covid-19
-0.5664273119018272,0.5597570212796198,0.6028474186938183
0.2657236212676915,0.21658823278929146,0.4568272839501025
-0.20287739480066924,0.24078653279094173,-0.28104076748235507
0.017725286139870147,-0.3044726901073587,-0.4890004556597262
-0.22873297105569587,0.524734350620591,0.48767055868193426
0.6044316970505429,-0.6026235853149322,-0.1410962873461956
0.4186355345629082,-0.0757801101055244,-0.038964037590173944
0.1242684920091353,-0.15790067140213637,0.20312243213097958
0.33866200360131904,-0.24729347233841054,-0.013606530313363037
0.31595543005781335,-0.6192160254580825,-0.4371745936112814
0.21890050632933955,-0.6114569827474237,-0.16370406419451528
-0.025260452834372716,0.16637756331463122,-0.27004759700974007
-0.16374272936906312,-0.2866769133981687,-0.02209223701776251
-0.18136399993965693,0.44827755340405184,0.17852551442994188
-0.25763254254558876,0.4275189141096366,0.24848170398882471
0.27946426915563494,0.07245326421892595,0.2225643690759144
-0.36020270455939235,0.4006167305200838,-0.16149585955782791
-0.5835984571403189,1.0610875804943725,0.8233442528063054
-0.09620994837750667,-0.4041666821930712,-0.2260658234370489
0.04989557325695724,-0.033883701824382606,0.0957014796575864
-0.2920491350067289,0.042762935522614495,-0.32491068519695576
0.08647569470349298,-0.6835513000588033,0.03447042787270506
0.19743008924589944,-0.3699205627133931,-0.4349573501960077
-0.8624717815811765,0.12956342563035822,-0.15356710681106392
0.480727397718122,0.36379352194201736,0.11400035897165353
-0.08896974661151687,0.08793969507038028,0.31393085308251406
0.27660635879076645,-0.35051823738378546,-0.33592996388061286
0.4683792658368712,-0.12444155886665359,0.054873689459356924
-0.09579306260967264,-0.038803730369132136,-0.142884303800879
-0.6995579262143343,0.22884459141375427,-0.33669108997190655
0.01414404622599577,0.6069814615884088,-0.009366816975641169
0.45303476268798165,0.020561587327951936,-0.04334589776573434
-0.24105392060477346,-0.22738630207367555,0.23371880752807025
-0.2356337900044626,-0.015584521591958389,0.3045813609090808
0.18891002503994936,-0.06814548819986561,0.12336509127957962
-0.44283797362972854,0.5489504221343846,-0.14205386224026917
0.29019552707819457,0.1842611369699298,-0.05320236139569016
-0.16239320219962947,-0.014077469192050246,0.021431947094286707
0.153334889643555,-0.25196204589840426,-0.16477008999096446
-0.5140866459315336,0.40049148850705196,0.5802821569641362
-0.22036709146310715,-0.06596515038018738,-0.30875622012432774
0.029792526896864763,0.025512830129179258,-0.0642283028506147
-0.14834834216812032,0.39781732818609844,0.1126329240676524
-0.24191464156640988,0.4831298229759786,-0.5603067712792065
-0.44269009039320756,0.43467137308704346,-0.08923748573618616
-0.15893541204119802,0.10383427898308803,0.0192953183224034
0.08746590607514533,0.11096534076595493,-0.2326981512904869
-0.007873858330219833,-0.06246072841357464,-0.2062779280461578
0.16376979920484072,0.3363539227780497,0.23986380532665907
-0.09131171680201051,-0.3952224089315655,-0.401119081957383
0.3769393367105482,-0.08111635066532943,0.055156815415729414
0.4107803085820466,-0.733541317914756,-0.2264752953501982
-0.058726922922673806,-0.2113563708213517,-0.5153716977687163
-0.3715556631991162,0.1211429373933986,0.2687109944312451
0.2493579389478895,-0.40360217099369977,0.0014832020990811054
0.10789403602877697,0.13403901008893584,-0.34536379106498544
-0.004274335104229254,0.30592356554920436,-0.10903504569475782
-0.03626402113158825,-0.04049482718738616,0.11539582858646999
0.11472301229976813,-0.31417762801656157,-0.3288126582263668
-0.23253594712482545,0.35867742165719074,0.09954093457703192
0.2867723573727719,-0.73527789212831,0.44373852498263777
0.02427358256587929,-0.22906066216868395,0.3738065781242749
0.021088600655021213,-0.6065587130159154,-0.29160786822489226
-0.024446143616338577,-0.3625162119742463,0.392213397914401
0.15700987971738628,0.044965676440593905,-0.32530621976804475
0.03574511274605824,0.380069625250622,0.3150133479923338
0.03602372704589376,0.6991828533623305,0.10704636295657237
0.14053621877802847,-0.03336501745134658,0.056539737395830014
0.25207670062007037,-0.8437765559467205,-0.19604939364312543
0.01755225342832472,-0.021768152472411845,0.22660488412065694
0.21474388488407734,0.371146607937641,0.12586068198867556
-0.3461485133829527,-0.43607241948520287,-0.518972379293001
-0.09348500292588838,-0.050942002402300506,-0.11191985891969967
0.30541271777304974,0.13682614909897733,0.25220973264900287
0.09402069590527704,-0.43536124839383167,-0.45937999895872667
-0.000498561204517835,0.018983184404955514,-0.1684583596133036
-0.08316264075009003,-0.05534326689572944,-0.10547008362995866
-0.41024590787242304,0.18645595122476097,-0.21590375411813592
-0.027594754262207196,0.028291931140531433,0.14622995912665326
0.12908939309993717,-0.16397024967423868,0.5506203917845849
0.06614322599987305,0.1138463583378421,0.02167796092641415
-0.35303473276395375,0.22830652229941223,-0.0712613995806595
0.14084689838499076,-0.5450675184890312,-0.23468725597377008
0.20626637989773983,0.1863236385518382,0.2461980195827307
-0.052898288790431014,0.4202691803403503,0.11228364295947148
0.05152642347758614,-0.2073164598080218,-0.42903233544153485
-0.31099924079453417,0.0343719785251758,-0.2131698354042869
-0.08215138896571168,-0.3240699138509495,-0.34326394620283657
0.01822345078183317,0.7220675407302607,-0.10076083682410843
0.27755324288726674,-0.09015827233690038,-0.08993442821975643
-0.08400397381724457,-0.2674007363006138,-0.3894751594827569
-0.024387765215024386,-0.06450382326736222,0.06164989457679215
0.6059882749755089,-1.065487721179295,-0.3975554611462314
-0.6182304634373786,0.39295567627348227,0.4574300343982667
0.09016753820703066,0.2166686129889265,-0.33166703147865056
0.042419512447208284,-0.09996743774930203,0.4421207042705226
0.013459275198056316,0.4169224740491332,0.20850549020566436
-0.07051069688816018,-0.4680361760003474,0.33438627756127415
-0.5439128386996255,0.9739400358395607,0.23050931804547853
0.497855017108772,-0.1947399652899321,0.2283810097108532
0.23506998387180073,-0.06612088177237534,0.1195624233781254
0.1105220883131043,0.20427718657152277,-0.4086312046606438
0.18855545756411607,-0.1051939410290807,0.18326423404797534
0.050656015136695626,0.2787620882785217,-0.012978747677140554
0.6215891988093962,-0.26608678389841095,-0.11361784087513215
-0.04700881090379067,0.34915326346622966,-0.04794992478582329
-0.15670708847823994,-0.20590788728566223,0.01887593016746116
-0.09425319369436001,0.43269379024301313,0.242499160220504
0.42907772734669947,-0.3209260039822373,-0.19294137942688055
-0.29473886022404416,0.31771432049714576,-0.06621967396619452
