higher susceptibility to develop severe covid-19 infection,hospitalization,death,using ace inhibitors
0.027819220818588786,0.02690124806681915,0.022470107445042554,0.20078532494444196
0.17055894242333114,-0.16765576984692193,-0.5377561188378224,-0.1334717786828098
0.2585762654655112,-0.18094067958491036,-0.4068154503637189,-0.2962312716257381
-0.18807686416550268,-0.13367975162162962,0.2929932821309186,0.06657175782115438
-0.021979295150820644,0.24894620216670185,0.4153159835602682,0.024001642049767125
-0.20969682730516936,-0.0512727531647639,0.3398247945185866,-0.14660482494295268
-0.23946408700866362,0.06885676903946122,0.2409903710427176,-0.1273750512156382
-0.28853154142042975,-0.27713059549103747,0.16435491751046785,-0.26964504316078236
-0.27709622751604135,-0.08459980730617947,0.18461778142724017,0.2900676707693571
0.1810519798629701,0.030835011726361244,0.03411800394222323,-0.2660279826588354
-0.034224741849566975,0.003958822684624719,0.09157330441935169,0.21728297980012284
0.011215822478506554,0.19816115399976408,0.10805841303419833,-0.06910924953322611
-0.21517943331263922,-0.26116509817163336,-0.2615328825816089,-0.24945276455680784
-0.2323453464564833,-0.11105089241670035,-0.1834398359744198,0.01257967591030601
0.02882970846245886,-0.20598810463280082,-0.1311364077290952,-0.06703198531383667
-0.07473759787747353,-0.19954901764371585,-0.3522268470651258,-0.004827216106080556
0.18824270172606156,-0.3059060748048545,-0.4428896168756544,-0.18732972054414354
-0.17050564353394576,-0.1867237006550651,0.055300156615064176,-0.23525981726740203
-0.1477711925376867,-0.18011917780356504,0.14357348235224224,0.07946158705415901
0.2861634828996082,-0.022037146655662004,-0.24075188611446377,-0.03878410642571639
0.006027694525246818,-0.1552053652929064,-0.36344571843840434,-0.055270863381397806
-0.13915785740220546,-0.02442734995646792,-0.1567892677192666,-0.21268966621867264
-0.20066736496013443,-0.3383787557723201,-0.004110510326497785,-0.06899817001555636
0.18588862807268575,-0.12412660628968633,-0.15396591920337635,-0.13472897768666875
0.26511143423852795,0.1901071158884372,-0.03196690142072503,0.28855297835212296
-0.09601011405031787,0.2998733371109431,0.525184560138649,0.13362605062317623
0.2654307410565287,0.17553174218846068,0.007193930200274888,-0.05448119789751671
-0.11307125015684572,-0.15330685241329436,0.21733587611532817,-0.10647037385863298
0.017448148807912456,0.18345756534973195,-0.09674603504690829,-0.08801333605593739
