prevalence of diabetes,infection fatality rate or infected hospitalisation rate,proportion of population over 60,covid-19 incidence,number of intensive care beds per inhabitants
-0.2306717473020538,-0.1605202077208932,-0.27362504592784,-0.4312615575602,-0.059842420813280894
0.30585015756596645,0.4813867433222113,0.2897330269625266,0.12682937776824674,-0.09429714342612622
0.3020916845016395,0.5271993591969472,0.2798778236104103,0.32706202449893174,0.2804229882279334
0.12723740847972334,-0.038389645830998395,0.03565629230627987,-0.20924291012091772,0.2395633370752111
-0.050626360037655666,-0.11430811726155227,0.0731920489631811,0.10749585773603218,0.2610206508464192
0.04218257464578962,0.370419164657258,0.299249801806828,0.4978897150353425,0.17826307376213552
-0.09821522398136745,0.1735014062301732,0.14676062122183287,0.16642902919743685,0.24058596062394094
-0.3078020981562537,-0.1706228342617453,-0.21980297028367646,-0.016841031171060755,0.05587620805493321
0.09328905104421631,0.2856399723969762,-0.10097393717991068,0.1761683808202622,-0.1334928722964084
-0.16455022748301984,-0.1722988088802931,-0.28609616855521464,-0.09012301299756104,-0.07052280456742532
0.07664754552295913,0.19765062351691026,0.03490314464294558,0.07473804233015081,0.2533129990645269
-0.271826555449161,0.11295164082897693,0.1367674381425117,-0.11077173793772568,-0.2470152290315931
-0.28328813694271976,-0.39774714668372657,-0.17949894644374817,0.1291880828797283,0.17715535267302424
-0.12839039786005907,-0.1744995985105336,-0.2883851832168836,-0.36033194375006095,-0.11903991670277195
0.0418929641806745,0.11294825810424501,-0.12481941827146684,0.18924565905912227,0.020493560160687707
0.24011683713654058,0.1074377624772491,-0.15031503945933924,-0.03745693843902967,0.24722442982334863
-0.04164291328798183,0.22211016334369454,0.1555481295435081,0.3260963699927267,0.14857499782667505
0.040273999162464276,-0.3449186260562823,-0.1970182451093718,-0.07561482077350803,0.25105061740246154
0.13425899588400123,-0.13541574663656603,0.2190960557313651,0.09304155144775042,0.25852467645893623
-0.05515395396964952,-0.04559316140279716,-0.003241719041387481,0.28149559429534804,-0.13027753502239028
0.2099832670344446,0.10590598985129719,-0.2546940344322122,-0.40719098098027706,-0.28628493238923886
0.0339095093422066,-0.20330792650763096,0.1263462474328388,0.13672995793214288,0.20280066857449247
-0.20157794958180242,-0.2583599647005539,-0.11284184735565714,-0.17599050949190476,0.14587396838604955
-0.18883776793304233,0.06214113318635808,0.01929607746535167,0.1666619210844691,0.1269828332049765
0.27222843236546396,0.19838962740156366,0.12616994768277245,0.12641522899999996,0.007897272082987128
0.2873818305505678,0.05406536379352772,0.1502384742701276,0.17856104913227921,-0.2746034787937223
-0.3114547988848358,-0.3944835299119489,-0.2747203085437991,0.032347716901413553,0.11918934262352354
0.20157324968051316,0.06343076081248189,-0.04458517016243013,0.14270476743133742,-0.2498650431111055
0.22815242793195797,-0.08226501813005865,-0.2173517269708264,-0.03320385663112635,-0.09985929027452958
-0.04793169365010099,0.16404040056391922,-0.23586345247978624,-0.48070114841886813,-0.20785266845481493
0.27361461045352836,-0.030011260161778297,0.11260309778516142,0.0357564209587269,-0.02342344557733972
-0.3307181802297565,-0.31157243283892555,-0.2906287646891147,-0.13837181338507892,-0.2981430724044691
-0.13857655105461755,-0.1243493023966826,-0.21389240469561027,-0.03957158581735942,-0.2680047907532466
0.12269250035593396,0.12286607307470428,-0.16119498082712044,0.000411786193825453,-0.16344415304808774
0.03815797585927125,-0.3158670958871224,-0.20514607078922598,-0.3821648662818907,-0.23272902365690845
0.25520655599569086,0.3071644446322982,0.06289104672207524,0.03119523454539775,0.2475402562378543
0.04413610257760597,-0.2550225045270658,-0.1456747548847097,-0.10722835033049338,0.18525170382424627
0.21679694085685247,0.08247068064340365,-0.16964960460942094,-0.3186294464309917,0.17890197379380846
-0.2068503176223728,0.0261293033275848,0.29934984536436465,0.04375045169236133,0.2782045468062552
-0.021340246879944468,0.15010408257378702,0.07393948095381314,-0.09343925678389965,-0.26003920166491107
0.1540420888936016,0.2955975057362744,-0.028811838553367164,-0.2771833012584734,0.24784077172681424
0.19824645567311078,0.08194703558369634,0.057123601680624636,0.2812244055908859,0.2799471483003309
0.3470530375796926,0.7005712377714938,0.296045983989172,0.18721358873370417,-0.08853747727351333
0.16508012812606096,0.0694148157192128,-0.0168046156706958,-0.23278359867207948,-0.008968383311897477
-0.02048401549219384,-0.2172604972131603,-0.09391092359448441,-0.0038418784247757215,-0.0485472331891772
-0.05509880927941488,-0.2921315636681451,-0.08157532685186161,0.09616457614134703,0.0877317246416025
-0.09940432000029609,-0.24353975022729876,0.23286447436476881,0.002576831780420008,-0.20337282233773657
-0.2945853438568625,-0.3340099968460843,-0.25904202650929925,-0.32665470980405736,-0.05820319632578358
0.11788908166494808,-0.2566666813489958,-0.17489670599048937,-0.3742113926716737,0.12615951367788153
-0.13792611747037414,-0.23520299519033452,-0.1430626989672468,-0.24153718557337128,0.15201415749619357
-0.065819949296208,-0.10698208842601582,-0.03445354859231048,0.010143737576235035,0.12454781359738376
-0.28108156947636576,-0.4079462274145055,0.015414740607064381,0.06617313046472317,-0.10955269694201311
-0.09442967320192056,0.08509022384459433,-0.1971963211806348,-0.37449154948705177,-0.23341396358565247
-0.3185903368568106,-0.43681747555217454,-0.09639249324770047,-0.2224671378342292,-0.25393801126032783
0.2666294573547843,0.3349327957591238,-0.16441269154857682,-0.2977997475115868,0.22893785869950894
0.042085134403228704,0.06959314394938598,-0.2595107821786324,-0.40586231173234677,-0.038074283776149465
-0.15860701412726763,-0.04090980901122193,0.08413247711400212,-0.20541112323463737,0.13189806080724553
0.02684498250670936,-0.08795854195278438,0.26254532846051976,0.48125432313106864,-0.05672961489389641
0.0312674935356575,-0.09472900949031837,-0.019609754454240236,0.11187127348358139,-0.09776434711594231
-0.14390331029187836,0.0573920938524287,0.11567698086900835,0.17382303882005007,0.02653644561897317
-0.26524979527942577,0.16666649818979834,0.10243440560428552,0.20633495563529858,-0.23058300815358254
0.2551347451583807,0.4566356840683139,0.03915057770832375,0.011487126424764474,-0.24706996317712215
-0.03992915601458676,-0.05351859394468173,-0.03054537522546069,0.08249276951179478,-0.07678088921273199
0.1446339049029884,0.34503104820028985,0.071554379876347,0.22681783296701022,0.25999744430939803
-0.3004857694376663,-0.24938743482558606,-0.2389548639362125,0.092632278973763,0.1887819672707442
0.29706264354990874,0.4095063104426111,0.27046988788947507,0.3142897226393638,-0.27421369170166754
0.11117456961238749,-0.13755884893134865,-0.012397506013009763,0.22922962714402034,-0.18799280329401666
0.24500002773650112,0.31230189249992,-0.034004166429060345,-0.02244550511427092,-0.09089862622617467
0.0014937450641110475,0.1275567406462884,0.1681147653506911,0.16897473399806123,-0.07323243190452122
0.13522460917340737,-0.27424436473341957,-0.10804709581403343,-0.3190507825346834,0.28876355931009484
-0.007455462735859925,0.27909921712199626,-0.016515925768923356,-0.009758341772012727,-0.2751724766427161
-0.1344601128525677,-0.48936180276736796,-0.2525130412555215,-0.3626955347634244,0.13843505599203088
0.2552004699879691,-0.03254403149116619,-0.10734965911435393,-0.09944896849556009,-0.23428725774536402
0.23508545137910375,0.30112771496507473,-0.16447784130926443,0.06903108753761372,-0.2122088183884444
0.27208349522886405,0.2473202200676271,-0.04861218616950003,-0.237023406624565,0.012967008848397077
0.22597691763562805,0.44623723437877433,-0.013284939089274361,0.1436154129326071,-0.2984618839436068
0.17534390334672145,0.11005514364659166,-0.024514820830109807,0.24567797192249322,0.03624112872454033
0.030571654885880838,-0.021897385707989617,-0.22718433184515127,-0.12168486117189589,0.26128998698040956
0.17327968957057302,-0.14250757064691483,-0.18162130429055146,-0.3412316984059635,0.18879846005327278
-0.06707099301821019,0.1478839593233606,-0.05522752505108783,-0.2888502823869779,0.06135826243321174
-0.0028452190371449707,0.12424023743763693,-0.13705998844568626,-0.006533066428144885,0.0736761792453915
-0.23234183760723232,-0.24871851146149246,-0.1681178948517955,0.140190453838286,-0.03554576558045064
0.21953399237593255,0.22140857080947066,0.149808102367042,-0.10343998851506427,-0.09281429018843526
-0.11093537725572719,-0.14319782241007353,0.24620304613971938,0.26630060219877555,-0.12751262767181362
0.3370718892177738,0.05299124822323603,0.19710468741861703,-0.0882145746146368,0.013089033177134668
-0.1506316266515706,0.3244958706322776,0.2627926777537632,0.35695532252785184,-0.21538991941246488
0.26875554571164206,0.43670234675493014,0.19230309524033978,-0.014687217328591767,0.09791734675001657
-0.02496612801350373,-0.06704685361986516,-0.18992766937774536,-0.17655349215773772,-0.007318153729526933
-0.17606116127054253,-0.025400705421058836,0.14749085423058006,0.1797812908586099,0.247494372971312
-0.3050989056880588,-0.10983740959224497,-0.23437952389355554,-0.21177474879538022,-0.0036253120886930446
0.3419837280287008,0.12499198988604004,0.2538234008467259,0.14313176952357826,-0.04555834731248393
0.3069483023342368,0.2946472320265145,0.1246852917144467,-0.16948037317557874,0.08040163218974472
0.1450541495531104,0.34569320241909773,-0.10099086684187988,-0.21406457225977163,-0.1760306254262367
-0.23043628884505216,-0.14958045673697842,0.012792687360552557,0.2867347622685972,-0.018950217932790447
-0.04421449899593716,-0.26485362512488436,-0.19090648618281075,-0.4379057371064735,0.03013811520799592
-0.01961339642737263,-0.030321768899255287,0.2437694910589518,0.27061900274269024,0.24683386337013463
0.022491847197713993,-0.2225604459139197,0.03805005153031493,-0.22255954525553345,0.012690291904272899
-0.11080812110668858,0.11305927232111174,0.2692062959902463,0.4971670657475007,0.20192807911700578
0.17279582929866075,0.18513188678277817,0.20122743547698557,0.1308129533551837,0.21343944611292237
0.22876015843862393,0.049632965363270415,-0.0006291615869937761,-0.11961003286863567,-0.26677896417070124
-0.2181843593285319,-0.2520306330679595,0.1228498756515009,0.21148974227705106,0.010259035139788597
-0.0507173328800858,-0.2781251979785655,-0.22382280256491532,-0.3423166053477866,0.17484168934189115
0.03221712706800762,0.325641925102059,0.18317479076297088,0.01123636447797563,0.1273422598112135
-0.08719662702474204,0.01976222402492533,0.0716360036314404,0.3175878511045863,-0.047373344138072704
-0.3155527085919018,-0.41005289757544017,-0.280880354082332,-0.005734408274877534,0.03234543721047056
-0.14115314254920844,-0.2590951822670291,-0.18185690014283368,-0.3751627232047482,0.10941539237192094
-0.20313686099112732,-0.0732247762627337,0.22430749769118002,0.30216183525778806,0.024851357912022087
0.22424628800007898,0.24476088341291122,-0.14816621632024282,-0.4137216360085608,0.24198804808795976
0.03988033404322115,0.24921205206758598,-0.14819508377849758,0.1520340155354979,-0.2885474413347385
0.2584254903469628,0.33492841849979005,0.26637329269282767,0.4505470747347501,-0.2687970740050006
-0.2693501701724661,-0.2539148647606942,0.11666483984281578,-0.02140389694647231,0.04741826075301381
-0.2843784633037083,-0.37280480584530773,-0.07176502483962036,-0.3273146238541378,-0.2938734733060561
-0.2513833144404501,-0.5833246906392012,-0.2894519427487833,-0.3979654643906596,-0.04142000693864012
0.23068879686425772,-0.034960474038371825,0.07213076645494632,-0.21733112161831003,0.010224821187632238
0.12550465537356476,-0.1487175782599865,-0.06180118666669562,-0.1862714392006165,0.15048943039305024
-0.03045845848976718,0.24326297347230422,0.2932978847761751,0.24280858597101643,-0.01852070890411356
-0.3027006792630874,-0.13687341604669934,-0.12010425113701975,-0.010910989403570145,-0.08624971681630034
0.21489907784501422,-0.10289372521900966,-0.24629386336487205,-0.36196545936756264,0.2471513908722554
0.02398368511319898,0.2571874607453039,0.033907667753095616,0.015131602076089035,0.09253796474462178
0.16345093812547754,-0.1037324636969019,-0.036661551116547286,0.037091024533800185,-0.20342542582199075
0.04664007343637691,0.15005142625936121,-0.2633497371415547,0.029903354334879284,-0.2927664402990186
0.0682873176265644,-0.17751680909053544,-0.07847726966865767,-0.27851359205963666,-0.08308401821849898
0.25130144126457105,-0.12606874381589647,-0.2365186431222343,0.01782812536998396,-0.06068715333423508
0.24524457488563742,0.3917812153068254,0.15609083993420841,0.2851819495705973,0.09764803746007039
-0.26582237089395194,-0.20972108496692698,-0.2269007732024839,-0.3607747741849701,-0.09658577780628202
-0.1719995178804045,-0.20597894850304074,-0.048674545337152375,-0.024768202471825373,-0.012768926747486531
-0.3123925696275327,-0.5245112571647284,-0.13269700881501653,0.05490125518788183,0.15694809399570697
0.038921846241002755,0.15856844095212846,0.06600985167931733,-0.059753838267951595,0.2471668256688166
0.2053626138736532,0.20801439470539368,-0.09346558512397993,0.1477056645732192,0.1295495053640543
0.1542608775800395,0.04051890030535979,0.09446713490570757,0.09114711354384379,0.10208138721075394
-0.012917319931467958,0.13053467403169938,-0.15472206413231454,-0.37158661256313164,-0.19797024913624994
0.3161868298011973,0.2587299095042564,0.14158428783512667,-0.14517670949198083,0.22329668166198396
0.1400915495982601,0.3464955402975136,0.1383512810913159,0.18701668816337058,-0.24444088949630485
-0.24967504678662072,-0.22747321671179915,-0.2079132801358939,-0.01675432204127747,0.10311463200246895
0.1574914702958524,0.3888543847029866,0.006164069059683974,-0.24907110026049334,-0.1346080730359345
-0.2641126783830382,0.1311422462857922,0.08206282875936377,0.033214873281177046,-0.25411578520928374
-0.1951914559465504,0.14583205108997047,0.10029451152856433,0.11755093420245455,0.1706640256991343
-0.29056337627139545,-0.4248784255595645,-0.2942828341748399,-0.4391227062466575,0.16694387124116516
-0.20173470650585634,-0.2992170803573152,0.05850773506403356,0.16193297188145472,-0.23610448459654176
-0.015718779923611884,-0.2208354346294454,-0.11465046911414636,-0.2629599200105302,0.26129887861522655
-0.023186016235112506,0.2754457587917903,0.021087928098209918,-0.14434228194376306,-0.2979909024351333
-0.17517447280884088,-0.2860299907984136,-0.2504013016383299,0.036887302139666206,-0.0254122516557988
-0.23156363824253673,-0.4674623867254061,-0.23163603519592296,-0.14348320758130453,0.1115482819411206
0.19499064215040668,0.3260751221724937,0.17813898164673303,0.27080123631603736,-0.1975142324564205
-0.07616923544935475,0.12357698327278469,0.21896968205122896,0.1850529283841565,-0.20507554470308606
0.20900294931412855,0.21026172540946012,0.1193224777044033,0.16991454360508812,-0.16124112943349728
-0.017285094945411403,0.03543170036863731,0.03872832478296018,-0.14255266183203621,0.0038194205885661026
0.2203414124093875,0.34699162845074216,0.11428219410457452,0.2603299526551232,-0.22177599601118492
0.2594012880968268,-0.008753041601500283,-0.19255098672621113,-0.03838804201954793,-0.22222511941838047
-0.1095957156319391,-0.07628569291278414,-0.2571993003658941,-0.3295488819413651,-0.2946767832320472
-0.30737294403083637,-0.2781650702657395,-0.12592631386317493,-0.009001683216488962,0.16533816519339606
-0.12246298987828196,-0.2567970643901444,-0.24415841470986385,-0.24718634902150613,0.2707387251721857
0.35015552393165655,0.36805456978878265,0.2595827542302665,-0.009272483241033913,-0.2839046829527517
0.1791716988006916,0.5572414833835735,0.28646913582596706,0.5063201991076994,-0.19956338499830692
0.2573040978130515,-0.07046329099874324,-0.06276076353839799,0.21612276061374341,0.05362502473583225
0.24228751213123173,-0.03811198474543637,-0.1788521028176938,-0.29001471188596384,-0.15411159111779732
0.046556891650717275,-0.12727238796290596,-0.015130603008882748,-0.24654255789276172,-0.07283736957232276
-0.22087330721128515,0.14289935644888366,0.10250171399629188,0.1590988225387373,0.027052693648428272
-0.0599059815101581,0.3231400404168556,0.18687156936867,0.2416166318787157,-0.20278189527198015
0.19810854668224223,0.00014078142221787826,-0.08374903903771375,-0.1864806617235958,-0.18755027872227703
0.14201493863891898,0.09661348244243889,-0.046874744616459796,0.03995978641905658,-0.020464708793236863
0.08335329902374572,0.462526339792369,0.1930651517476134,0.3296994311469166,-0.2731261633929358
0.12402457814015572,0.2724917239448864,0.29946534413828624,-0.047518045669252024,-0.21120634791802556
